,discente,unidade,nota,media_final,aprovado,reposicao,reprovadoporfalta,numero_total_faltas,descricao,nivel_ensino,id_turma,id_curso,codigo,disciplina,docente,semestre,excluido
1007032,8488e52d4ca947f5504905cb261636ca,3,0.0,2.8,False,False,True,40,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,35639,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.1,True
1007054,a80ef3d24cc1f6d4affc491f3c309522,1,0.0,0.0,False,False,True,64,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,35639,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.1,True
1007055,a80ef3d24cc1f6d4affc491f3c309522,2,0.0,0.0,False,False,True,64,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,35639,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.1,True
1007056,a80ef3d24cc1f6d4affc491f3c309522,3,0.0,0.0,False,False,True,64,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,35639,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.1,True
1007072,517fc3dc768c8a0d1d9e7557f425abc9,1,2.9,2.3,False,False,True,52,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,35639,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.1,True
1007073,517fc3dc768c8a0d1d9e7557f425abc9,3,0.0,2.3,False,False,True,52,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,35639,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.1,True
1007074,517fc3dc768c8a0d1d9e7557f425abc9,2,4.1,2.3,False,False,True,52,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,35639,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.1,True
1007078,d77b331b0085b28681617e2fddb72afc,1,0.0,0.0,False,False,True,68,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,35639,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.1,True
1007079,d77b331b0085b28681617e2fddb72afc,2,0.0,0.0,False,False,True,68,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,35639,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.1,True
1007080,d77b331b0085b28681617e2fddb72afc,3,0.0,0.0,False,False,True,68,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,35639,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.1,True
1123431,e744d270abcdb362532e101b5a2b5a50,1,0.0,0.0,False,False,True,86,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123432,e744d270abcdb362532e101b5a2b5a50,2,0.0,0.0,False,False,True,86,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123433,e744d270abcdb362532e101b5a2b5a50,3,0.0,0.0,False,False,True,86,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123449,f624420224de42ee8ead203860c86c7b,3,0.0,1.3,False,False,True,29,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123450,f624420224de42ee8ead203860c86c7b,1,2.0,1.3,False,False,True,29,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123451,f624420224de42ee8ead203860c86c7b,2,2.0,1.3,False,False,True,29,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123452,216f8248d7280f028f61d7c023241e46,1,4.5,4.0,False,False,True,30,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123453,216f8248d7280f028f61d7c023241e46,2,0.0,4.0,False,False,True,30,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123454,216f8248d7280f028f61d7c023241e46,3,7.5,4.0,False,False,True,30,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123455,e5976989d02dd01d7be21af6dcab12dc,1,0.0,0.0,False,False,True,54,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123456,e5976989d02dd01d7be21af6dcab12dc,2,0.0,0.0,False,False,True,54,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123457,e5976989d02dd01d7be21af6dcab12dc,3,0.0,0.0,False,False,True,54,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123491,d5a5fc5a90ce40187aba5a7aa09ae646,1,1.0,0.3,False,False,True,63,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123492,d5a5fc5a90ce40187aba5a7aa09ae646,2,0.0,0.3,False,False,True,63,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123493,d5a5fc5a90ce40187aba5a7aa09ae646,3,0.0,0.3,False,False,True,63,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123494,7d15e2511bbd67a7063f9e0315a3b097,1,4.5,3.2,False,False,True,39,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123495,7d15e2511bbd67a7063f9e0315a3b097,2,5.0,3.2,False,False,True,39,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123496,7d15e2511bbd67a7063f9e0315a3b097,3,0.0,3.2,False,False,True,39,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123497,3354592c2eb88f56000835e2f4170fb1,1,4.0,1.3,False,False,True,68,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123498,3354592c2eb88f56000835e2f4170fb1,2,0.0,1.3,False,False,True,68,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123499,3354592c2eb88f56000835e2f4170fb1,3,0.0,1.3,False,False,True,68,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123500,1d08ed0f028d6762984fbfa449312f5b,1,4.0,1.3,False,False,True,34,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123501,1d08ed0f028d6762984fbfa449312f5b,2,0.0,1.3,False,False,True,34,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123502,1d08ed0f028d6762984fbfa449312f5b,3,0.0,1.3,False,False,True,34,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123503,6cc67beffe4bb173441cfaa8097f2187,1,0.0,0.5,False,False,True,48,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123504,6cc67beffe4bb173441cfaa8097f2187,2,1.5,0.5,False,False,True,48,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123505,6cc67beffe4bb173441cfaa8097f2187,3,0.0,0.5,False,False,True,48,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123506,c535569e9f1b2aace9da016d1c44c40e,1,0.0,0.2,False,False,True,48,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123507,c535569e9f1b2aace9da016d1c44c40e,2,0.5,0.2,False,False,True,48,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123508,c535569e9f1b2aace9da016d1c44c40e,3,0.0,0.2,False,False,True,48,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123509,f4323699a0e608a13373db308f3c6147,1,4.0,2.2,False,False,True,65,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123510,f4323699a0e608a13373db308f3c6147,2,2.5,2.2,False,False,True,65,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1123511,f4323699a0e608a13373db308f3c6147,3,0.0,2.2,False,False,True,65,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,33239,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,MARJORY CRISTIANY DA COSTA ABREU,2019.1,True
1274673,0a3c3d9e54387fad0fc7ed3312090ec4,1,3.0,1.1,False,False,True,60,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40048,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,True
1274674,0a3c3d9e54387fad0fc7ed3312090ec4,2,0.2,1.1,False,False,True,60,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40048,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,True
1274675,0a3c3d9e54387fad0fc7ed3312090ec4,3,0.0,1.1,False,False,True,60,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40048,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,True
1274691,750a5bdd1b1e793ed0b7e6471c28ff14,1,4.3,1.6,False,False,True,60,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40048,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,True
1274692,750a5bdd1b1e793ed0b7e6471c28ff14,2,0.5,1.6,False,False,True,60,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40048,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,True
1274693,750a5bdd1b1e793ed0b7e6471c28ff14,3,0.0,1.6,False,False,True,60,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40048,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,True
1274733,e754891647ddc2bebc62007a8196919b,1,5.3,2.9,False,False,True,36,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40048,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,True
1274734,e754891647ddc2bebc62007a8196919b,2,2.0,2.9,False,False,True,36,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40048,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,True
1274735,e754891647ddc2bebc62007a8196919b,3,1.5,2.9,False,False,True,36,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40048,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,True
1274742,27f28cf557e8e9cec4a5c665b95841c6,1,4.6,1.6,False,False,True,44,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40048,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,True
1274743,27f28cf557e8e9cec4a5c665b95841c6,2,0.1,1.6,False,False,True,44,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40048,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,True
1274744,27f28cf557e8e9cec4a5c665b95841c6,3,0.0,1.6,False,False,True,44,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40048,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,True
1366873,a8fdd7d15d9cd6aa89b52bfedd03ef3d,1,0.0,0.0,False,False,True,84,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366874,a8fdd7d15d9cd6aa89b52bfedd03ef3d,2,0.0,0.0,False,False,True,84,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366875,a8fdd7d15d9cd6aa89b52bfedd03ef3d,3,0.0,0.0,False,False,True,84,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366876,5281b7583d673343cea2ac4f92583523,1,0.0,0.0,False,False,True,92,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366877,5281b7583d673343cea2ac4f92583523,2,0.0,0.0,False,False,True,92,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366878,5281b7583d673343cea2ac4f92583523,3,0.0,0.0,False,False,True,92,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366888,5e5841860d17a691cf16ca2b79cabe27,1,3.6,1.7,False,False,True,34,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366889,5e5841860d17a691cf16ca2b79cabe27,2,1.3,1.7,False,False,True,34,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366890,5e5841860d17a691cf16ca2b79cabe27,3,0.3,1.7,False,False,True,34,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366897,70c7d8244c2eb488c1ea524dc45aeee4,1,2.2,2.5,False,False,True,76,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366898,70c7d8244c2eb488c1ea524dc45aeee4,2,0.0,2.5,False,False,True,76,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366899,70c7d8244c2eb488c1ea524dc45aeee4,3,5.2,2.5,False,False,True,76,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366903,d0907434bd2a0bbaf21864487bd117df,1,1.1,1.3,False,False,True,54,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366904,d0907434bd2a0bbaf21864487bd117df,2,2.7,1.3,False,False,True,54,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366905,d0907434bd2a0bbaf21864487bd117df,3,0.0,1.3,False,False,True,54,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366909,bb90fb5c5de450005724a9b7d7029269,1,0.0,1.3,False,False,True,96,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366910,bb90fb5c5de450005724a9b7d7029269,2,0.0,1.3,False,False,True,96,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366911,bb90fb5c5de450005724a9b7d7029269,3,3.9,1.3,False,False,True,96,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366921,c3cfce3a7ceb73ae14c0b6a8c3767d37,1,1.2,1.4,False,False,True,56,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366922,c3cfce3a7ceb73ae14c0b6a8c3767d37,2,1.7,1.4,False,False,True,56,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366923,c3cfce3a7ceb73ae14c0b6a8c3767d37,3,1.4,1.4,False,False,True,56,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366942,7c7812b0566c7cff0eb2eded0b735dec,1,0.0,0.0,False,False,True,80,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366943,7c7812b0566c7cff0eb2eded0b735dec,2,0.0,0.0,False,False,True,80,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1366944,7c7812b0566c7cff0eb2eded0b735dec,3,0.0,0.0,False,False,True,80,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,40050,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2019.2,True
1534073,85e845adba52e4a8e96dc2ba79cef5f3,1,6.5,2.8,False,False,True,70,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,True
1534074,85e845adba52e4a8e96dc2ba79cef5f3,2,2.0,2.8,False,False,True,70,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,True
1534075,85e845adba52e4a8e96dc2ba79cef5f3,3,0.0,2.8,False,False,True,70,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,True
1534085,8ed5937b8418f0b50eefe7802ecc5f54,1,3.0,2.2,False,False,True,44,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,True
1534086,8ed5937b8418f0b50eefe7802ecc5f54,2,3.5,2.2,False,False,True,44,REPROVADO POR MÉDIA E POR FALTAS,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,True
